No,KoreanName,EnglishName,KCD,VCode,Support,PrimarySpecialty,RelatedSpecialties,AllSpecialties,Confidence,Reason
90,푸아리에-비엥브뉴 신경발달 증후군,Poirier-Bienvenu neurodevelopmental syndrome,없음,V900,의료비(급여부분),신경과,소아청소년과/의학유전학; 심장내과/소아심장과; 비뇨의학과,신경과; 소아청소년과/의학유전학; 심장내과/소아심장과; 비뇨의학과,중,"신경과: 신경, neu | 소아청소년과/의학유전학: 증후군, syndrome | 심장내과/소아심장과: ven | 비뇨의학과: uro"
89,푹스디스트로피,Fuchs dystrophy,H18.5,V307,의료비(급여부분),신경과,,신경과,중상,신경과: dystrophy
88,퓨린뉴클레오사이드인산화효소결핍,Purine nucleoside phosphorylase[PNP] deficiency,D81.5,V111,의료비(급여부분),미분류,,미분류,하,미분류: 명시적 진료과 키워드 미검출
87,프라더-윌리 증후군,Prader-Willi syndrome,Q87.1,V158,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
86,프란체스쉐티 증후군,Franceschetti syndrome,Q75.4,V182,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
85,프레이저 증후군,Frasier syndrome,없음,V900,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
85,프레이저 증후군,Fraser’s syndrome,Q87.0,V900,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
83,프로악셀레린결핍,Proaccelerin deficiency,D68.2,V009,의료비(급여부분),미분류,,미분류,하,미분류: 명시적 진료과 키워드 미검출
82,프로피온산혈증,Propionic acidaemia,E71.1,V117,"의료비(급여부분), 특수분유 및 저단백즉석밥",미분류,,미분류,하,미분류: 명시적 진료과 키워드 미검출
81,프리드라이히운동실조(보통염색체열성),Friedreich’s ataxia(autosomal recessive),G11.1,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",신경과,소아청소년과/의학유전학,신경과; 소아청소년과/의학유전학,중상,"신경과: 운동실조, ataxia | 소아청소년과/의학유전학: 염색체"
80,플로우팅 하버 증후군,Floating-Harbor syndrome,없음,V900,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
79,피루브산염대사 및 포도당신합성 장애,Disorders of pyruvate metabolism and gluco- neogenesis,E74.4,V117,의료비(급여부분),내분비대사내과,,내분비대사내과,중상,"내분비대사내과: 대사, metab"
78,피루브산염카이네이스결핍빈혈,Pyruvate kinase[PK] deficiency anaemia,D55.2,V164,의료비(급여부분),혈액종양내과,이비인후과,혈액종양내과; 이비인후과,중,혈액종양내과: 빈혈 | 이비인후과: nas
77,피부의 사르코이드증,Sarcoidosis of skin,D86.3,V111,의료비(급여부분),류마티스내과/면역내과,피부과; 이비인후과,류마티스내과/면역내과; 피부과; 이비인후과,중,"류마티스내과/면역내과: 사르코이드, sarcoid | 피부과: 피부, skin | 이비인후과: 코"
76,피서르스-보드머 증후군,Vissers-Bodmer syndrome,없음,V900,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
75,피어슨 증후군,Pearson syndrome,없음,V900,의료비(급여부분),이비인후과,소아청소년과/의학유전학,소아청소년과/의학유전학; 이비인후과,중상,"소아청소년과/의학유전학: 증후군, syndrome | 이비인후과: ear"
74,피어슨 증후군[Pierson syndrome],Pierson syndrome,없음,V900,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
73,피어폰트 증후군,Pierpont syndrome,없음,V900,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
72,피질하 낭을 동반한 거대뇌성 백질뇌병증,Megalencephalic leukoencephalopathy with subcortical cysts,없음,V900,의료비(급여부분),신경과,혈액종양내과,신경과; 혈액종양내과,중,"신경과: 뇌, 뇌병증, 백질, encephal | 혈액종양내과: leuk"
71,피트 홉킨스 증후군,Pitt-Hopkins syndrome,없음,V900,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
70,필라롭스키-비욘슨 증후군,Pilarowski-Bjornsson syndrome,없음,V900,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
69,필레증후군,Pyle’s syndrome,Q78.5,V215,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
68,하다드 증후군,Haddad syndrome,G47.31,V900,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
67,하악안면골이골증,Mandibulofacial dysostosis,Q75.4,V182,의료비(급여부분),정형외과,,정형외과,중상,정형외과: 골
66,하이드록시라이신혈증,Hydroxylysinaemia,E72.3,V117,의료비(급여부분),미분류,,미분류,하,미분류: 명시적 진료과 키워드 미검출
65,하쥬-체니 증후군,Hadju-Cheney syndrome,없음,V900,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
64,하트넙병,Hartnup’s disease,E72.0,V117,의료비(급여부분),미분류,,미분류,하,미분류: 명시적 진료과 키워드 미검출
63,한랭글로불린혈증성 혈관염,Cryoglobulinaemic vasculitis,D89.1,V294,의료비(급여부분),심장내과/소아심장과,,심장내과/소아심장과,중상,심장내과/소아심장과: 혈관
62,할러포르덴-스파츠병,Hallervorden-Spatz disease,G23.0,V257,의료비(급여부분),미분류,,미분류,하,미분류: 명시적 진료과 키워드 미검출
61,할리퀸태아,Harlequin fetus,Q80.4,V300,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,소아청소년과/의학유전학: 태아
60,항인지질증후군,Antiphospholipid syndrome,D68.6,V253,의료비(급여부분),내분비대사내과,소아청소년과/의학유전학,소아청소년과/의학유전학; 내분비대사내과,중상,"소아청소년과/의학유전학: 증후군, syndrome | 내분비대사내과: 지질, lipid"
59,항체결손이 현저한 기타 면역결핍,Other immunodeficiencies with predominantly antibody defects,D80.8,V111,의료비(급여부분),류마티스내과/면역내과,소아청소년과/의학유전학; 이비인후과,소아청소년과/의학유전학; 류마티스내과/면역내과; 이비인후과,중,소아청소년과/의학유전학: 결손 | 류마티스내과/면역내과: 면역 | 이비인후과: ot
58,항트롬빈결핍,Antithrombin deficiency,D68.5,V900,의료비(급여부분),미분류,,미분류,하,미분류: 명시적 진료과 키워드 미검출
57,해당효소의 장애에 의한 빈혈,Anaemia due to disorders of glycolytic enzymes,D55.2,V164,의료비(급여부분),혈액종양내과,,혈액종양내과,중상,혈액종양내과: 빈혈
56,"핵형45, X","Karyotype 45, X",Q96.0,V021,의료비(급여부분),이비인후과,,이비인후과,중상,이비인후과: ot
55,"핵형46, X동인자(Xq)","Karyotype 46, X iso(Xq)",Q96.1,V021,의료비(급여부분),이비인후과,,이비인후과,중상,이비인후과: ot
54,허스병,Hers’ disease,E74.0,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비, 옥수수전분",미분류,,미분류,하,미분류: 명시적 진료과 키워드 미검출
53,헌터-맥칼파인 증후군,Hunter-McAlpine syndrome,없음,V900,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
52,헌터증후군,Hunter’s syndrome,E76.1,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
51,헌팅톤무도병,Huntington’s chorea,G10,V123,의료비(급여부분),미분류,,미분류,하,미분류: 명시적 진료과 키워드 미검출
50,헌팅톤병,Huntington’s disease,G10,V123,의료비(급여부분),미분류,,미분류,하,미분류: 명시적 진료과 키워드 미검출
49,헐러-샤이에증후군,Hurler-Scheie syndrome,E76.0,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
48,헐러증후군,Hurler syndrome,E76.0,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
47,헤르만스키-푸들라크증후군,Hermansky-Pudlak syndrome,E70.3,V117,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
46,헤를리츠증후군,Herlitz’ syndrome,Q81.1,V184,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
45,헤모글로빈 사우샘프턴(헤모글로빈 캐스퍼),Hemoglobin Southampton (Hemoglobin Casper),없음,V900,의료비(급여부분),혈액종양내과,,혈액종양내과,중상,혈액종양내과: hem
44,헤이-웰스증후군 (안검유착-외배엽 결손),Hay-Wells syndrome (Ankyloblepharon-ectodermal defects),Q82.4,V900,의료비(급여부분),안과,소아청소년과/의학유전학; 피부과,안과; 소아청소년과/의학유전학; 피부과,중,"안과: 안검 | 소아청소년과/의학유전학: 증후군, 결손, syndrome | 피부과: 외배엽, ectoderm"
43,헤임러 증후군,Heimler syndrome,없음,V900,의료비(급여부분),소아청소년과/의학유전학,,소아청소년과/의학유전학,하,"소아청소년과/의학유전학: 증후군, syndrome"
42,헥소카이네이스결핍빈혈,Hexokinase deficiency anaemia,D55.2,V164,의료비(급여부분),혈액종양내과,이비인후과,혈액종양내과; 이비인후과,중,혈액종양내과: 빈혈 | 이비인후과: nas
41,현미경적 다발동맥염,Microscopic polyarteritis,M31.7,V238,의료비(급여부분),심장내과/소아심장과,,심장내과/소아심장과,중상,심장내과/소아심장과: arter
40,현저한 면역조절T-세포장애에 의한 공통 가변성 면역결핍,Common variable immunodeficiency with predominant immunoregulatory T-cell disorders,D83.1,V111,의료비(급여부분),류마티스내과/면역내과,,류마티스내과/면역내과,중상,류마티스내과/면역내과: 면역
39,혈관결손이 있는 제8인자결핍,Factor Ⅷ deficiency with vascular defect,D68.0,V009,의료비(급여부분),심장내과/소아심장과,소아청소년과/의학유전학,소아청소년과/의학유전학; 심장내과/소아심장과,중상,"소아청소년과/의학유전학: 결손 | 심장내과/소아심장과: 혈관, vascular"
38,혈관혈우병(Angiohaemophilia),Angiohaemophilia,D68.0,V009,의료비(급여부분),심장내과/소아심장과,혈액종양내과,심장내과/소아심장과; 혈액종양내과,중,심장내과/소아심장과: 혈관 | 혈액종양내과: 혈우
37,혈관혈우병(Vascular haemophilia),Vascular haemophilia,D68.0,V009,의료비(급여부분),심장내과/소아심장과,혈액종양내과,심장내과/소아심장과; 혈액종양내과,중,"심장내과/소아심장과: 혈관, vascular | 혈액종양내과: 혈우"
36,혈구탐식성 림프조직구증,Haemophagocytic lymphohistiocytosis,D76.1,V110,의료비(급여부분),혈액종양내과,,혈액종양내과,중상,"혈액종양내과: 림프, lymph"
35,혈색소증,Haemochromatosis,E83.1,V255,의료비(급여부분),피부과,,피부과,중상,피부과: 색소
34,혈소판감소 및 습진을 동반한 면역결핍,Immunodeficiency with thrombocytopenia and eczema,D82.0,V111,의료비(급여부분),혈액종양내과,류마티스내과/면역내과; 산부인과/생식의학,혈액종양내과; 류마티스내과/면역내과; 산부인과/생식의학,중,혈액종양내과: 혈소판 | 류마티스내과/면역내과: 면역 | 산부인과/생식의학: peni
33,혈소판무력증(출혈성)(유전성),Thromboasthenia (haemorrhagic)(hereditary),D69.1,V106,의료비(급여부분),혈액종양내과,소아청소년과/의학유전학,소아청소년과/의학유전학; 혈액종양내과,중상,소아청소년과/의학유전학: 유전 | 혈액종양내과: 혈소판
32,혈소판병증,Thrombocytopathy,D69.1,V106,의료비(급여부분),혈액종양내과,,혈액종양내과,중상,혈액종양내과: 혈소판
